snapshot_date,building,in_market,unit,unit_type,beds,baths,sqft,asking_rent,net_effective_rent,price_basis,concession_text,available_date,data_flag,conc_months,lease_months,first_seen,last_seen,active
2026-06-14,Orchard,1,1012,Studio,0,1.0,,2475.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-06-08,2026-06-14,0
2026-06-14,Orchard,1,1313,Studio,0,1.0,,2399.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-06-08,2026-06-14,0
2026-06-25,Orchard,1,1982,Studio,0,1.0,,2475.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-06-15,2026-06-25,0
2026-06-25,Orchard,1,6612,Studio,0,1.0,,2360.0,,asking,1-2 mo free (14-mo) per Apr survey — no concession language on widget,,,,,2026-06-15,2026-06-25,0
2026-07-20,Rivet,1,,1BR,1,1.0,725,2420.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Rivet,1,,1BR,1,1.0,671,2425.0,,asking,,9/1/26,,,,2026-07-20,2026-07-20,1
2026-07-20,Rivet,1,,1BR,1,1.0,839,2595.0,,asking,,10/1/26,,,,2026-07-20,2026-07-20,1
2026-07-20,Rivet,1,,1BR,1,1.0,711,2495.0,,asking,,8/14/26,,,,2026-07-20,2026-07-20,1
2026-07-20,Rivet,1,,1BR,1,1.0,715,2495.0,,asking,,9/1/26,,,,2026-07-20,2026-07-20,1
2026-07-20,Rivet,1,,Studio,0,1.0,502,1995.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Rivet,1,,Studio,0,1.0,543,2095.0,,asking,,9/6/26,,,,2026-07-20,2026-07-20,1
2026-07-20,Rivet 26,1,,1BR,1,1.0,692,2595.0,,asking,,8/25/26,,,,2026-07-20,2026-07-20,1
2026-07-20,Rivet 26,1,,1BR,1,1.0,605,2395.0,,asking,,8/6/26,,,,2026-07-20,2026-07-20,1
2026-07-20,Rivet 26,1,,1BR,1,1.0,817,2695.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Rivet 26,1,,2BR,2,2.0,1290,3750.0,,asking,,9/1/26,,,,2026-07-20,2026-07-20,1
2026-07-20,Rivet 26,1,,2BR,2,2.0,1272,3795.0,,asking,,8/1/26,,,,2026-07-20,2026-07-20,1
2026-07-20,Rivet 26,1,,Studio,0,1.0,501,2050.0,,asking,,9/1/26,,,,2026-07-20,2026-07-20,1
2026-07-20,Rivet 26,1,,Studio,0,1.0,514,2095.0,,asking,,8/3/26,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-0402,1BR,1,1.0,752,3915.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-1003,1BR,1,1.0,736,3925.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-2011,1BR,1,1.0,752,4645.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-2107,1BR,1,1.0,569,3580.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-2409,1BR,1,1.0,529,3465.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-2802,1BR,1,1.0,612,4110.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-3103,1BR,1,1.0,599,3800.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-3205,1BR,1,1.0,612,3860.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-3402,1BR,1,1.0,612,4085.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-3512,1BR,1,1.0,569,4000.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-3603,1BR,1,1.0,599,3800.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-3701,1BR,1,1.0,569,4015.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-3709,1BR,1,1.0,699,4225.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-4706,1BR,1,1.0,569,3700.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-4802,1BR,1,1.0,612,4520.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-5007,1BR,1,1.0,569,3700.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-5302,1BR,1,1.0,612,4520.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-5411,1BR,1,1.0,612,4220.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-5504,1BR,1,1.0,599,3860.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-5509,1BR,1,1.0,529,3600.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-6205,1BR,1,1.0,612,4020.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-6906,1BR,1,1.0,569,3825.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-1005,2BR,2,1.0,1013,5460.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-1405,2BR,2,1.0,1013,5520.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-1408,2BR,2,1.0,824,5095.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-1508,2BR,2,1.0,824,5070.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-3505,2BR,2,1.0,824,5175.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-3711,2BR,2,1.0,1013,6015.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-3811,2BR,2,1.0,1013,6015.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-4008,2BR,2,1.0,1013,5715.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-4102,2BR,2,1.0,824,5415.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-4302,2BR,2,1.0,1013,6045.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-4402,2BR,2,1.0,1013,6045.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-4805,2BR,2,1.0,824,5270.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-6505,2BR,2,1.0,1013,5910.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-6708,2BR,2,1.0,824,5385.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-2001,Studio,0,1.0,413,3475.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-3012,Studio,0,1.0,413,3535.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-4910,Studio,0,1.0,456,3550.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-5001,Studio,0,1.0,413,3595.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-6007,Studio,0,1.0,413,3445.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sable,0,SAB-6110,Studio,0,1.0,561,3920.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sawyer,1,0113,1BR,1,1.0,827,3536.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sawyer,1,0114,1BR,1,1.0,827,3591.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sawyer,1,0115,1BR,1,1.0,827,3591.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sawyer,1,0215,1BR,1,1.0,900,3621.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sawyer,1,0301,1BR,1,1.0,822,3424.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sawyer,1,0312,1BR,1,1.0,763,3172.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sawyer,1,0316,1BR,1,1.0,763,3172.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sawyer,1,0321,1BR,1,1.0,775,3267.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sawyer,1,0406,1BR,1,1.0,775,3292.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,Sawyer,1,0426,2BR,2,2.0,1119,4269.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Agnes,1,111,1BR,1,1.0,,2560.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Agnes,1,113,1BR,1,1.0,,2560.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Agnes,1,116,1BR,1,1.0,,2650.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Agnes,1,444,1BR,1,1.0,,2635.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Agnes,1,447,1BR,1,1.0,,3005.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Agnes,1,530,1BR,1,1.0,,2565.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Agnes,1,215,2BR,2,2.0,,3210.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Agnes,1,221,2BR,2,2.0,,3265.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Agnes,1,525,2BR,2,2.0,,3320.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Agnes,1,533,2BR,2,2.0,,3685.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Agnes,1,120,4BR,4,3.0,,5570.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Agnes,1,352,Studio,0,1.0,,2340.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Agnes,1,509,Studio,0,1.0,,2255.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Agnes,1,519,Studio,0,1.0,,2430.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Devan,1,238,1BR,1,1.0,,3755.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Devan,1,416,1BR,1,1.0,,3720.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Devan,1,543,1BR,1,1.0,,3860.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Devan,1,624,1BR,1,1.0,,4095.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Devan,1,650,1BR,1,1.0,,3365.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Devan,1,652,1BR,1,1.0,,3395.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Devan,1,660,1BR,1,1.0,,3675.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Devan,1,358,2BR,2,2.0,,5255.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Devan,1,442,2BR,2,2.0,,5315.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Devan,1,515,2BR,2,2.0,,4960.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Devan,1,206,3BR,3,2.0,,7295.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Devan,1,426,Studio,0,1.0,,3625.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Devan,1,726,Studio,0,1.0,,3680.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Devan,1,847,Studio,0,1.0,,3600.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Enclave,1,fp1,1BR,1,1.0,664,3295.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Enclave,1,fp2,1BR,1,1.0,695,3290.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Enclave,1,fp3,1BR,1,1.0,700,3360.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Enclave,1,fp4,1BR,1,1.0,735,3380.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Enclave,1,fp5,1BR,1,1.0,810,3360.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Enclave,1,fp6,1BR,1,1.0,867,3410.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Enclave,1,fp7,1BR,1,1.0,825,3485.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-06-29,The Greyson,1,1003,1BR,1,1.0,,3875.0,3552.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-26,2026-06-29,0
2026-07-09,The Greyson,1,1012,1BR,1,1.0,671,3500.0,3208.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-01,2026-07-09,0
2026-07-20,The Greyson,1,1103,1BR,1,1.0,,3952.0,3623.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-01,2026-07-20,1
2026-07-20,The Greyson,1,1118,1BR,1,1.0,657,3802.0,3485.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-15,2026-07-20,1
2026-07-20,The Greyson,1,1123,1BR,1,1.0,,3509.0,3217.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-17,2026-07-20,1
2026-06-29,The Greyson,1,1412,1BR,1,1.0,,3474.0,3185.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-24,2026-06-29,0
2026-06-15,The Greyson,1,1626,1BR,1,1.0,699,3615.0,3314.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-14,2026-06-15,0
2026-07-16,The Greyson,1,1626,1BR,1,1.0,699,3615.0,3314.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-16,2026-07-16,0
2026-07-16,The Greyson,1,1723,1BR,1,1.0,,3550.0,3254.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-07,2026-07-16,0
2026-06-08,The Greyson,1,1823,1BR,1,1.0,,3515.0,3245.0,both,,,,2,24,2026-06-08,2026-06-08,0
2026-06-15,The Greyson,1,1907,1BR,1,1.0,629,3250.0,2979.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-14,2026-06-15,0
2026-06-17,The Greyson,1,1907,1BR,1,1.0,629,3250.0,2979.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-16,2026-06-17,0
2026-06-15,The Greyson,1,2018,1BR,1,1.0,657,3935.0,3607.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-08,2026-06-15,0
2026-07-01,The Greyson,1,2018,1BR,1,1.0,657,3935.0,3607.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-16,2026-07-01,0
2026-07-05,The Greyson,1,2209,1BR,1,1.0,740,3865.0,3543.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-16,2026-07-05,0
2026-06-08,The Greyson,1,2507,1BR,1,1.0,,3277.0,3025.0,both,,,,2,24,2026-06-08,2026-06-08,0
2026-06-13,The Greyson,1,2712,1BR,1,1.0,,3534.0,3240.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-08,2026-06-13,0
2026-06-29,The Greyson,1,507,1BR,1,1.0,,3250.0,2979.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-26,2026-06-29,0
2026-07-20,The Greyson,1,512,1BR,1,1.0,,3419.0,3134.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-10,2026-07-20,1
2026-07-20,The Greyson,1,525,1BR,1,1.0,,3827.0,3508.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-01,2026-07-20,1
2026-06-16,The Greyson,1,912,1BR,1,1.0,671,3310.0,3034.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-14,2026-06-16,0
2026-06-23,The Greyson,1,912,1BR,1,1.0,671,3310.0,3034.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-17,2026-06-23,0
2026-06-16,The Greyson,1,923,1BR,1,1.0,688,3450.0,3163.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-11,2026-06-16,0
2026-07-06,The Greyson,1,923,1BR,1,1.0,688,3450.0,3163.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-17,2026-07-06,0
2026-07-07,The Greyson,1,1902,2BR,2,2.0,886,5610.0,5143.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-17,2026-07-07,0
2026-06-13,The Greyson,1,2008,2BR,2,2.0,,5475.0,5019.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-08,2026-06-13,0
2026-07-20,The Greyson,1,2108,2BR,2,2.0,1079,5625.0,5156.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-16,2026-07-20,1
2026-06-16,The Greyson,1,902,2BR,2,2.0,886,5425.0,4973.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-08,2026-06-16,0
2026-07-18,The Greyson,1,902,2BR,2,2.0,886,5425.0,4973.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-17,2026-07-18,0
2026-06-16,The Greyson,1,615,3BR,3,2.0,1103,5550.0,5088.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-08,2026-06-16,0
2026-07-14,The Greyson,1,615,3BR,3,2.0,1103,5550.0,5088.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-17,2026-07-14,0
2026-07-20,The Greyson,1,815,3BR,3,2.0,,5629.0,5160.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-15,2026-07-20,1
2026-07-02,The Greyson,1,1013,Studio,0,1.0,,3080.0,2823.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-16,2026-07-02,0
2026-07-16,The Greyson,1,1022,Studio,0,1.0,,2940.0,2695.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-15,2026-07-16,0
2026-07-06,The Greyson,1,1101,Studio,0,1.0,,2800.0,2567.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-03,2026-07-06,0
2026-07-06,The Greyson,1,1117,Studio,0,1.0,,2975.0,2727.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-03,2026-07-06,0
2026-07-14,The Greyson,1,1122,Studio,0,1.0,415,2865.0,2626.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-24,2026-07-14,0
2026-06-13,The Greyson,1,1201,Studio,0,1.0,,2790.0,2558.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-08,2026-06-13,0
2026-06-14,The Greyson,1,1213,Studio,0,1.0,470,3080.0,2823.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-11,2026-06-14,0
2026-07-18,The Greyson,1,1401,Studio,0,1.0,,2870.0,2631.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-17,2026-07-18,0
2026-07-20,The Greyson,1,1621,Studio,0,1.0,549,3375.0,3094.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-03,2026-07-20,1
2026-07-18,The Greyson,1,1704,Studio,0,1.0,,2920.0,2677.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-15,2026-07-18,0
2026-07-14,The Greyson,1,2001,Studio,0,1.0,,2850.0,2613.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-07,2026-07-14,0
2026-07-14,The Greyson,1,2004,Studio,0,1.0,,2895.0,2654.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-08,2026-07-14,0
2026-06-15,The Greyson,1,2104,Studio,0,1.0,414,2895.0,2654.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-08,2026-06-15,0
2026-07-01,The Greyson,1,2104,Studio,0,1.0,414,2895.0,2654.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-16,2026-07-01,0
2026-06-08,The Greyson,1,2113,Studio,0,1.0,,2864.0,2644.0,both,,,,2,24,2026-06-08,2026-06-08,0
2026-06-14,The Greyson,1,2201,Studio,0,1.0,392,2855.0,2617.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-14,2026-06-14,0
2026-06-23,The Greyson,1,2201,Studio,0,1.0,392,2855.0,2617.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-15,2026-06-23,0
2026-07-05,The Greyson,1,2213,Studio,0,1.0,470,3130.0,2869.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-03,2026-07-05,0
2026-07-20,The Greyson,1,2417,Studio,0,1.0,444,3150.0,2888.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-07,2026-07-20,1
2026-06-15,The Greyson,1,2520,Studio,0,1.0,428,3150.0,2888.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-08,2026-06-15,0
2026-06-17,The Greyson,1,2520,Studio,0,1.0,428,3150.0,2888.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-16,2026-06-17,0
2026-06-15,The Greyson,1,2624,Studio,0,1.0,470,3190.0,2924.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-08,2026-06-15,0
2026-07-20,The Greyson,1,2624,Studio,0,1.0,470,3190.0,2924.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-16,2026-07-20,1
2026-06-15,The Greyson,1,2722,Studio,0,1.0,415,2960.0,2713.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-14,2026-06-15,0
2026-06-23,The Greyson,1,2722,Studio,0,1.0,415,2960.0,2713.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-06-16,2026-06-23,0
2026-07-07,The Greyson,1,504,Studio,0,1.0,,2795.0,2562.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-03,2026-07-07,0
2026-07-20,The Greyson,1,513,Studio,0,1.0,,3021.0,2769.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-15,2026-07-20,1
2026-07-20,The Greyson,1,520,Studio,0,1.0,,3000.0,2750.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-03,2026-07-20,1
2026-07-02,The Greyson,1,824,Studio,0,1.0,,3117.0,2857.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-01,2026-07-02,0
2026-07-16,The Greyson,1,901,Studio,0,1.0,,2820.0,2585.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,24,2026-07-15,2026-07-16,0
2026-07-20,The Hazel,1,208,1BR,1,1.0,,3783.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,302,1BR,1,1.0,,3786.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,345,1BR,1,1.0,,3609.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,430,1BR,1,1.0,,3338.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,501,1BR,1,1.0,,3574.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,502,1BR,1,1.0,,3748.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,534,1BR,1,1.0,,3889.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,602,1BR,1,1.0,,3834.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,630,1BR,1,1.0,,3448.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,635,1BR,1,1.0,,3348.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,307,2BR,2,2.0,,5253.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,419,2BR,2,2.0,,4090.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,507,2BR,2,2.0,,4467.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,607,2BR,2,2.0,,5465.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,241,Studio,0,1.0,,2930.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,304,Studio,0,1.0,,2499.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,341,Studio,0,1.0,,2960.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,421,Studio,0,1.0,,2541.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,423,Studio,0,1.0,,2696.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-07-20,The Hazel,1,541,Studio,0,1.0,,2999.0,,asking,,,,,,2026-07-20,2026-07-20,1
2026-06-08,The Journal,1,0305,1BR,1,1.0,811,3461.0,3115.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-13,The Journal,1,0305,1BR,1,1.0,811,3846.0,3461.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-13,0
2026-07-20,The Journal,1,0405,1BR,1,1.0,855,3876.0,3488.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-28,2026-07-20,1
2026-06-08,The Journal,1,0416,1BR,1,1.0,690,3488.0,3139.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,0416,1BR,1,1.0,690,3876.0,3488.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-07-03,The Journal,1,0513,1BR,1,1.0,895,4180.0,3762.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-03,0
2026-06-25,The Journal,1,0516,1BR,1,1.0,690,3730.0,3357.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-06-25,0
2026-06-08,The Journal,1,0707,1BR,1,1.0,954,3911.0,3520.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-14,The Journal,1,0707,1BR,1,1.0,954,4346.0,3911.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-14,0
2026-07-13,The Journal,1,0913,1BR,1,1.0,696,3850.0,3465.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-02,2026-07-13,0
2026-07-20,The Journal,1,1005,1BR,1,1.0,855,4106.0,3695.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-07-19,The Journal,1,1017,1BR,1,1.0,831,4306.0,3875.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-21,2026-07-19,0
